game_date,home_team,away_team,home_starter,away_starter,actual_game_total,actual_f5_total,actual_f3_total,actual_f1_total,actual_home_win,game_pk
2024-07-12,MIL,WSH,FREDDY PERALTA,JACKSON RUTLEDGE,7.0,6.0,1.0,1.0,False,745965
2024-07-12,LAA,SEA,TYLER ANDERSON,BRYAN WOO,11.0,8.0,6.0,4.0,True,746207
2024-07-12,HOU,TEX,HUNTER BROWN,ANDREW HEANEY,9.0,3.0,1.0,0.0,True,746371
2024-07-12,DET,LAD,TARIK SKUBAL,JAMES PAXTON,7.0,5.0,3.0,2.0,False,746450
2024-07-12,CIN,MIA,CARSON SPIERS,YONNY CHIRINOS,11.0,10.0,7.0,2.0,True,746685
2024-07-12,CWS,PIT,GARRETT CROCHET,MARCO GONZALES,5.0,3.0,1.0,0.0,False,746774
2024-07-12,BOS,KC,COOPER CRISWELL,COLE RAGANS,7.0,6.0,5.0,1.0,False,746936
2024-07-12,BAL,NYY,CADE POVICH,GERRIT COLE,5.0,4.0,4.0,0.0,False,747012
2024-07-12,AZ,TOR,RYNE NELSON,YARIEL RODRÍGUEZ,9.0,3.0,1.0,0.0,True,747175
2024-07-13,TB,CLE,ZACK LITTELL,GAVIN WILLIAMS,6.0,4.0,1.0,0.0,False,745067
2024-07-13,STL,CHC,LANCE LYNN,HAYDEN WESNESKI,14.0,13.0,11.0,10.0,True,745152
2024-07-13,STL,CHC,KYLE GIBSON,JAVIER ASSAD,9.0,7.0,7.0,2.0,True,745175
2024-07-13,SF,MIN,HAYDEN BIRDSONG,SIMEON WOODS RICHARDSON,6.0,4.0,0.0,0.0,False,745311
2024-07-13,SD,ATL,DYLAN CEASE,REYNALDO LÓPEZ,4.0,2.0,1.0,0.0,True,745392
2024-07-13,PHI,ATH,TYLER PHILLIPS,MITCH SPENCE,16.0,8.0,5.0,0.0,True,745549
2024-07-13,NYM,COL,CHRISTIAN SCOTT,RYAN FELTNER,10.0,7.0,5.0,0.0,True,745798
2024-07-13,MIL,WSH,DALLAS KEUCHEL,MITCHELL PARKER,11.0,8.0,5.0,5.0,False,745963
2024-07-13,LAA,SEA,JOSÉ SORIANO,GEORGE KIRBY,3.0,3.0,3.0,1.0,True,746202
2024-07-13,HOU,TEX,SPENCER ARRIGHETTI,NATHAN EOVALDI,3.0,2.0,2.0,2.0,False,746369
2024-07-13,DET,LAD,KEIDER MONTERO,JUSTIN WROBLESKI,20.0,9.0,4.0,1.0,True,746447
2024-07-13,CIN,MIA,ANDREW ABBOTT,EDWARD CABRERA,16.0,12.0,7.0,0.0,True,746687
2024-07-13,CWS,PIT,CHRIS FLEXEN,LUIS ORTIZ,8.0,1.0,1.0,1.0,False,746766
2024-07-13,BOS,KC,KUTTER CRAWFORD,SETH LUGO,5.0,5.0,4.0,0.0,True,746930
2024-07-13,BAL,NYY,GRAYSON RODRIGUEZ,LUIS GIL,7.0,7.0,4.0,4.0,False,747013
2024-07-13,AZ,TOR,YILBER DÍAZ,JOSÉ BERRÍOS,13.0,6.0,4.0,1.0,True,747177
2024-07-14,TB,CLE,RYAN PEPIOT,BEN LIVELY,2.0,1.0,1.0,0.0,True,745066
2024-07-14,STL,CHC,MILES MIKOLAS,JAMESON TAILLON,11.0,6.0,4.0,0.0,False,745151
2024-07-14,SF,MIN,BLAKE SNELL,CHRIS PADDACK,5.0,2.0,2.0,0.0,True,745314
2024-07-14,SD,ATL,RANDY VÁSQUEZ,CHRIS SALE,9.0,3.0,1.0,1.0,False,745385
2024-07-14,PHI,ATH,ORION KERKERING,JOEY ESTES,21.0,5.0,1.0,1.0,False,745551
2024-07-14,NYM,COL,JOSE QUINTANA,GERMÁN MÁRQUEZ,13.0,6.0,2.0,2.0,False,745797
2024-07-14,MIL,WSH,ROB ZASTRYZNY,JAKE IRVIN,12.0,9.0,5.0,1.0,True,745962
2024-07-14,LAA,SEA,CARSON FULMER,LOGAN GILBERT,5.0,0.0,0.0,0.0,True,746201
2024-07-14,HOU,TEX,RONEL BLANCO,MAX SCHERZER,6.0,3.0,3.0,2.0,False,746370
2024-07-14,DET,LAD,BEAU BRIESKE,BRENT HONEYWELL,7.0,4.0,3.0,3.0,True,746449
2024-07-14,CIN,MIA,NICK LODOLO,TREVOR ROGERS,5.0,2.0,0.0,0.0,False,746686
2024-07-14,CWS,PIT,JARED SHUSTER,MITCH KELLER,13.0,7.0,3.0,1.0,False,746769
2024-07-14,BOS,KC,BRAYAN BELLO,BRADY SINGER,9.0,6.0,5.0,3.0,True,746932
2024-07-14,BAL,NYY,DEAN KREMER,CARLOS RODÓN,11.0,5.0,3.0,0.0,True,747009
2024-07-14,AZ,TOR,ZAC GALLEN,YUSEI KIKUCHI,15.0,14.0,1.0,0.0,False,747176
2024-07-19,WSH,CIN,PATRICK CORBIN,FRANKIE MONTAS,13.0,8.0,1.0,0.0,True,744829
2024-07-19,TOR,DET,CHRIS BASSITT,JACK FLAHERTY,9.0,3.0,0.0,0.0,False,744911
2024-07-19,TEX,BAL,NATHAN EOVALDI,CORBIN BURNES,10.0,7.0,5.0,4.0,False,744990
2024-07-19,SEA,HOU,LUIS CASTILLO,HUNTER BROWN,3.0,3.0,3.0,0.0,False,745228
2024-07-19,PIT,PHI,MARTÍN PÉREZ,AARON NOLA,15.0,11.0,8.0,6.0,True,745481
2024-07-19,ATH,LAA,JP SEARS,GRIFFIN CANNING,16.0,8.0,3.0,0.0,True,745640
2024-07-19,NYY,TB,GERRIT COLE,ZACH EFLIN,7.0,5.0,4.0,0.0,True,745721
2024-07-19,MIA,NYM,EDWARD CABRERA,SEAN MANAEA,10.0,7.0,4.0,0.0,True,746040
2024-07-19,LAD,BOS,GAVIN STONE,NICK PIVETTA,5.0,1.0,0.0,0.0,True,746123
2024-07-19,KC,CWS,MICHAEL WACHA,CHRIS FLEXEN,8.0,7.0,2.0,1.0,True,746284
2024-07-19,COL,SF,CAL QUANTRILL,KYLE HARRISON,10.0,3.0,3.0,0.0,True,746531
2024-07-19,CLE,SD,TANNER BIBEE,MATT WALDRON,7.0,1.0,0.0,0.0,True,746618
2024-07-19,CHC,AZ,JUSTIN STEELE,RYNE NELSON,7.0,5.0,3.0,0.0,False,746854
2024-07-20,WSH,CIN,MACKENZIE GORE,NICK LODOLO,9.0,7.0,6.0,4.0,True,744830
2024-07-20,TOR,DET,YUSEI KIKUCHI,REESE OLSON,10.0,1.0,0.0,0.0,False,744910
2024-07-20,TEX,BAL,MAX SCHERZER,GRAYSON RODRIGUEZ,12.0,7.0,7.0,0.0,False,744994
2024-07-20,SEA,HOU,GEORGE KIRBY,FRAMBER VALDEZ,6.0,1.0,0.0,0.0,False,745229
2024-07-20,PIT,PHI,LUIS ORTIZ,CRISTOPHER SÁNCHEZ,5.0,0.0,0.0,0.0,True,745478
2024-07-20,ATH,LAA,MITCH SPENCE,JACK KOCHANOWICZ,10.0,8.0,4.0,3.0,True,745638
2024-07-20,NYY,TB,NÉSTOR CORTÉS,TAJ BRADLEY,10.0,6.0,1.0,0.0,False,745720
2024-07-20,MIN,MIL,PABLO LÓPEZ,FREDDY PERALTA,12.0,1.0,1.0,0.0,False,745880
2024-07-20,MIA,NYM,RODDERY MUÑOZ,LUIS SEVERINO,1.0,1.0,0.0,0.0,False,746041
2024-07-20,LAD,BOS,JUSTIN WROBLESKI,BRAYAN BELLO,13.0,3.0,1.0,0.0,True,746121
2024-07-20,KC,CWS,BRADY SINGER,JONATHAN CANNON,7.0,4.0,4.0,3.0,True,746286
2024-07-20,COL,SF,KYLE FREELAND,LOGAN WEBB,7.0,6.0,3.0,2.0,True,746527
2024-07-20,CLE,SD,GAVIN WILLIAMS,DYLAN CEASE,7.0,3.0,0.0,0.0,False,746613
2024-07-20,CHC,AZ,KYLE HENDRICKS,ZAC GALLEN,3.0,3.0,0.0,0.0,False,746852
2024-07-20,ATL,STL,CHARLIE MORTON,KYLE GIBSON,5.0,0.0,0.0,0.0,True,747093
2024-07-20,ATL,STL,BRYCE ELDER,SONNY GRAY,14.0,8.0,6.0,2.0,False,747096
2024-07-21,WSH,CIN,JAKE IRVIN,ANDREW ABBOTT,7.0,4.0,3.0,0.0,True,744831
2024-07-21,TOR,DET,KEVIN GAUSMAN,KEIDER MONTERO,9.0,8.0,3.0,1.0,True,744909
2024-07-21,TEX,BAL,ANDREW HEANEY,DEAN KREMER,5.0,3.0,0.0,0.0,True,744991
2024-07-21,SEA,HOU,BRYAN WOO,RONEL BLANCO,10.0,4.0,2.0,0.0,True,745230
2024-07-21,PIT,PHI,MARCO GONZALES,TYLER PHILLIPS,6.0,2.0,2.0,0.0,False,745470
2024-07-21,ATH,LAA,JOEY ESTES,CARSON FULMER,13.0,5.0,2.0,0.0,False,745633
2024-07-21,NYY,TB,MARCUS STROMAN,SHANE BAZ,10.0,3.0,1.0,1.0,False,745722
2024-07-21,MIN,MIL,JOE RYAN,AARON CIVALE,15.0,9.0,4.0,0.0,False,745882
2024-07-21,MIA,NYM,TREVOR ROGERS,CHRISTIAN SCOTT,6.0,5.0,0.0,0.0,True,746042
2024-07-21,LAD,BOS,JAMES PAXTON,KUTTER CRAWFORD,15.0,8.0,5.0,4.0,True,746125
2024-07-21,KC,CWS,SETH LUGO,DREW THORPE,5.0,0.0,0.0,0.0,True,746287
2024-07-21,COL,SF,RYAN FELTNER,HAYDEN BIRDSONG,5.0,5.0,2.0,1.0,False,746528
2024-07-21,CLE,SD,BEN LIVELY,MIKE KING,3.0,2.0,2.0,0.0,False,746610
2024-07-21,CHC,AZ,SHOTA IMANAGA,BRANDON PFAADT,3.0,0.0,0.0,0.0,True,746853
2024-07-21,ATL,STL,SPENCER SCHWELLENBACH,MILES MIKOLAS,8.0,6.0,3.0,0.0,False,747094
2024-07-22,TEX,CWS,MICHAEL LORENZEN,ERICK FEDDE,7.0,4.0,2.0,1.0,True,744988
2024-07-22,SEA,LAA,BRYCE MILLER,TYLER ANDERSON,4.0,1.0,1.0,1.0,False,745232
2024-07-22,PIT,STL,MITCH KELLER,ANDRE PALLANTE,3.0,2.0,1.0,0.0,True,745473
2024-07-22,ATH,HOU,HOGAN HARRIS,SPENCER ARRIGHETTI,4.0,4.0,3.0,0.0,True,745635
2024-07-22,NYY,TB,CARLOS RODÓN,ZACK LITTELL,10.0,6.0,2.0,0.0,True,745717
2024-07-22,MIN,PHI,BAILEY OBER,RANGER SUÁREZ,9.0,5.0,3.0,2.0,True,745881
2024-07-22,MIA,NYM,YONNY CHIRINOS,DAVID PETERSON,10.0,7.0,3.0,0.0,False,746034
2024-07-22,LAD,SF,RIVER RYAN,BLAKE SNELL,5.0,2.0,0.0,0.0,True,746124
2024-07-22,KC,AZ,COLE RAGANS,YILBER DÍAZ,14.0,12.0,7.0,0.0,True,746280
2024-07-22,COL,BOS,AUSTIN GOMBER,TANNER HOUCK,17.0,8.0,4.0,0.0,True,746526
2024-07-22,CLE,DET,CARLOS CARRASCO,TARIK SKUBAL,10.0,5.0,5.0,2.0,False,746612
2024-07-22,CHC,MIL,JAVIER ASSAD,TOBIAS MYERS,4.0,2.0,1.0,0.0,True,746850
2024-07-22,ATL,CIN,REYNALDO LÓPEZ,HUNTER GREENE,5.0,4.0,3.0,1.0,False,747095
2024-07-23,WSH,SD,DJ HERZ,RANDY VÁSQUEZ,4.0,2.0,0.0,0.0,False,744828
2024-07-23,TOR,TB,JOSÉ BERRÍOS,SHAWN ARMSTRONG,6.0,3.0,1.0,0.0,False,744904
2024-07-23,TEX,CWS,JON GRAY,GARRETT CROCHET,5.0,3.0,3.0,2.0,True,744985
2024-07-23,SEA,LAA,LOGAN GILBERT,JOSÉ SORIANO,6.0,6.0,0.0,0.0,False,745227
2024-07-23,PIT,STL,PAUL SKENES,LANCE LYNN,3.0,1.0,0.0,0.0,False,745475
2024-07-23,ATH,HOU,OSVALDO BIDO,JAKE BLOSS,10.0,7.0,4.0,2.0,True,745632
2024-07-23,NYY,NYM,LUIS GIL,JOSE QUINTANA,5.0,2.0,1.0,0.0,False,745715
2024-07-23,MIN,PHI,SIMEON WOODS RICHARDSON,ZACK WHEELER,3.0,0.0,0.0,0.0,False,745878
2024-07-23,MIA,BAL,KYLE TYLER,ALBERT SUÁREZ,9.0,9.0,9.0,1.0,True,746036
2024-07-23,LAD,SF,LANDON KNACK,JORDAN HICKS,7.0,5.0,3.0,2.0,True,746118
2024-07-23,KC,AZ,ALEC MARSH,JORDAN MONTGOMERY,8.0,6.0,4.0,4.0,False,746281
2024-07-23,COL,BOS,TY BLACH,COOPER CRISWELL,6.0,6.0,6.0,3.0,False,746524
2024-07-23,CLE,DET,XZAVION CURRY,TYLER HOLTON,9.0,5.0,1.0,0.0,True,746614
2024-07-23,CHC,MIL,JAMESON TAILLON,COLIN REA,1.0,0.0,0.0,0.0,False,746848
2024-07-24,WSH,SD,MITCHELL PARKER,MATT WALDRON,15.0,15.0,9.0,3.0,False,744824
2024-07-24,TOR,TB,YARIEL RODRÍGUEZ,ZACH EFLIN,9.0,3.0,2.0,1.0,True,744905
2024-07-24,TEX,CWS,NATHAN EOVALDI,CHRIS FLEXEN,12.0,5.0,3.0,1.0,True,744989
2024-07-24,SEA,LAA,LUIS CASTILLO,GRIFFIN CANNING,3.0,1.0,1.0,0.0,False,745231
2024-07-24,PIT,STL,MARTÍN PÉREZ,MATTHEW LIBERATORE,5.0,5.0,4.0,0.0,True,745472
2024-07-24,ATH,HOU,JP SEARS,HUNTER BROWN,9.0,4.0,3.0,2.0,False,745634
2024-07-24,NYY,NYM,GERRIT COLE,SEAN MANAEA,15.0,7.0,3.0,1.0,False,745716
2024-07-24,MIN,PHI,STEVEN OKERT,AARON NOLA,9.0,2.0,1.0,0.0,True,745877
2024-07-24,MIA,BAL,EDWARD CABRERA,CHAYCE MCDERMOTT,9.0,3.0,0.0,0.0,True,746035
2024-07-24,LAD,SF,TYLER GLASNOW,ROBBIE RAY,11.0,3.0,1.0,1.0,False,746119
2024-07-24,KC,AZ,MICHAEL WACHA,RYNE NELSON,14.0,7.0,2.0,0.0,False,746279
2024-07-24,COL,BOS,CAL QUANTRILL,NICK PIVETTA,27.0,16.0,9.0,3.0,True,746525
2024-07-24,CLE,DET,TANNER BIBEE,JACK FLAHERTY,3.0,2.0,1.0,1.0,True,746611
2024-07-24,CHC,MIL,JUSTIN STEELE,ROB ZASTRYZNY,5.0,3.0,3.0,2.0,False,746851
2024-07-24,ATL,CIN,ALLAN WINANS,FRANKIE MONTAS,13.0,13.0,11.0,5.0,False,747091
2024-07-25,WSH,SD,PATRICK CORBIN,DYLAN CEASE,3.0,3.0,3.0,3.0,False,744827
2024-07-25,TOR,TB,CHRIS BASSITT,TAJ BRADLEY,13.0,3.0,3.0,1.0,False,744907
2024-07-25,TEX,CWS,MAX SCHERZER,JONATHAN CANNON,3.0,3.0,2.0,0.0,True,744984
2024-07-25,NYM,ATL,LUIS SEVERINO,CHRIS SALE,5.0,3.0,3.0,0.0,True,745794
2024-07-25,MIA,BAL,RODDERY MUÑOZ,CORBIN BURNES,13.0,6.0,5.0,1.0,False,746037
2024-07-25,LAD,SF,CLAYTON KERSHAW,LOGAN WEBB,10.0,6.0,3.0,0.0,True,746117
2024-07-25,LAA,ATH,KENNY ROSENBERG,ROSS STRIPLING,11.0,11.0,9.0,2.0,False,746199
2024-07-25,CLE,DET,GAVIN WILLIAMS,TYLER HOLTON,3.0,3.0,3.0,0.0,False,746609
2024-07-26,TOR,TEX,YUSEI KIKUCHI,ANDREW HEANEY,11.0,9.0,6.0,4.0,True,744906
2024-07-26,TB,CIN,SHANE BAZ,NICK LODOLO,5.0,4.0,4.0,2.0,False,745068
2024-07-26,STL,WSH,SONNY GRAY,MACKENZIE GORE,18.0,11.0,7.0,0.0,False,745146
2024-07-26,SF,COL,KYLE HARRISON,KYLE FREELAND,15.0,7.0,4.0,1.0,True,745315
2024-07-26,PHI,CLE,CRISTOPHER SÁNCHEZ,BEN LIVELY,4.0,4.0,1.0,1.0,False,745554
2024-07-26,NYM,ATL,KODAI SENGA,CHARLIE MORTON,12.0,10.0,9.0,0.0,True,745792
2024-07-26,MIL,MIA,FREDDY PERALTA,TREVOR ROGERS,8.0,7.0,6.0,3.0,False,745964
2024-07-26,LAA,ATH,CARSON FULMER,PAUL BLACKBURN,9.0,6.0,6.0,4.0,False,746200
2024-07-26,KC,CHC,BRADY SINGER,KYLE HENDRICKS,6.0,6.0,0.0,0.0,True,746277
2024-07-26,HOU,LAD,FRAMBER VALDEZ,GAVIN STONE,5.0,4.0,2.0,0.0,True,746361
2024-07-26,DET,MIN,KEIDER MONTERO,PABLO LÓPEZ,12.0,8.0,5.0,2.0,False,746448
2024-07-26,CWS,SEA,DREW THORPE,GEORGE KIRBY,10.0,10.0,8.0,8.0,False,746767
2024-07-26,BOS,NYY,BRAYAN BELLO,NÉSTOR CORTÉS,16.0,7.0,3.0,1.0,True,746933
2024-07-26,BAL,SD,GRAYSON RODRIGUEZ,ADAM MAZUR,10.0,2.0,1.0,0.0,False,747010
2024-07-26,AZ,PIT,ZAC GALLEN,LUIS ORTIZ,7.0,4.0,4.0,2.0,True,747174
2024-07-27,TOR,TEX,KEVIN GAUSMAN,MICHAEL LORENZEN,10.0,8.0,7.0,5.0,True,744908
2024-07-27,TB,CIN,ZACK LITTELL,ANDREW ABBOTT,4.0,4.0,1.0,0.0,True,745059
2024-07-27,STL,WSH,KYLE GIBSON,JAKE IRVIN,17.0,2.0,2.0,0.0,False,745150
2024-07-27,SF,COL,BLAKE SNELL,RYAN FELTNER,5.0,1.0,1.0,0.0,True,745307
2024-07-27,SF,COL,HAYDEN BIRDSONG,TANNER GORDON,5.0,4.0,2.0,1.0,True,745310
2024-07-27,PHI,CLE,TYLER PHILLIPS,CARLOS CARRASCO,8.0,7.0,0.0,0.0,True,745553
2024-07-27,NYM,ATL,TYLOR MEGILL,SPENCER SCHWELLENBACH,4.0,3.0,0.0,0.0,False,745793
2024-07-27,MIL,MIA,AARON CIVALE,MAX MEYER,10.0,5.0,2.0,0.0,False,745966
2024-07-27,LAA,ATH,TYLER ANDERSON,MITCH SPENCE,4.0,4.0,4.0,3.0,False,746203
2024-07-27,KC,CHC,SETH LUGO,SHOTA IMANAGA,13.0,4.0,4.0,2.0,False,746278
2024-07-27,HOU,LAD,RONEL BLANCO,JUSTIN WROBLESKI,13.0,4.0,2.0,0.0,True,746362
2024-07-27,DET,MIN,TARIK SKUBAL,JOE RYAN,9.0,3.0,3.0,3.0,True,746446
2024-07-27,CWS,SEA,ERICK FEDDE,BRYAN WOO,9.0,6.0,1.0,0.0,False,746768
2024-07-27,BOS,NYY,KUTTER CRAWFORD,MARCUS STROMAN,19.0,11.0,9.0,6.0,False,746931
2024-07-27,BAL,SD,DEAN KREMER,MIKE KING,13.0,4.0,3.0,0.0,False,747006
2024-07-27,AZ,PIT,BRANDON PFAADT,MARCO GONZALES,14.0,10.0,5.0,2.0,True,747171
2024-07-28,TOR,TEX,JOSÉ BERRÍOS,JONATHAN HERNÁNDEZ,10.0,6.0,6.0,3.0,True,744902
2024-07-28,TB,CIN,SHAWN ARMSTRONG,HUNTER GREENE,3.0,1.0,1.0,0.0,True,745063
2024-07-28,STL,WSH,MILES MIKOLAS,DJ HERZ,7.0,4.0,4.0,1.0,True,745145
2024-07-28,SF,COL,ERIK MILLER,AUSTIN GOMBER,9.0,4.0,3.0,1.0,True,745305
2024-07-28,PHI,CLE,KOLBY ALLARD,JOEY CANTILLO,7.0,6.0,3.0,1.0,False,745550
2024-07-28,NYM,ATL,DAVID PETERSON,REYNALDO LÓPEZ,11.0,4.0,0.0,0.0,False,745795
2024-07-28,MIL,MIA,TOBIAS MYERS,KYLE TYLER,8.0,7.0,3.0,3.0,True,745961
2024-07-28,LAA,ATH,JOSÉ SORIANO,OSVALDO BIDO,14.0,14.0,9.0,0.0,True,746195
2024-07-28,KC,CHC,COLE RAGANS,JAVIER ASSAD,10.0,5.0,4.0,2.0,False,746274
2024-07-28,HOU,LAD,SPENCER ARRIGHETTI,RIVER RYAN,8.0,1.0,0.0,0.0,False,746364
2024-07-28,DET,MIN,ALEX FAEDO,BAILEY OBER,5.0,2.0,2.0,0.0,False,746445
2024-07-28,CWS,SEA,GARRETT CROCHET,BRYCE MILLER,9.0,7.0,6.0,2.0,False,746770
2024-07-28,BOS,NYY,TANNER HOUCK,CARLOS RODÓN,10.0,6.0,3.0,3.0,False,746929
2024-07-28,BAL,SD,ALBERT SUÁREZ,RANDY VÁSQUEZ,14.0,9.0,6.0,0.0,True,747008
2024-07-28,AZ,PIT,YILBER DÍAZ,MITCH KELLER,11.0,2.0,0.0,0.0,False,747173
2024-07-29,STL,TEX,ANDRE PALLANTE,NATHAN EOVALDI,9.0,5.0,3.0,0.0,False,745147
2024-07-29,PHI,NYY,ZACK WHEELER,LUIS GIL,18.0,9.0,4.0,1.0,False,745547
2024-07-29,NYM,MIN,JOSE QUINTANA,SIMEON WOODS RICHARDSON,17.0,7.0,1.0,1.0,True,745791
2024-07-29,MIL,ATL,COLIN REA,GRANT HOLMES,11.0,3.0,0.0,0.0,True,745959
2024-07-29,HOU,PIT,TAYLER SCOTT,PAUL SKENES,8.0,2.0,0.0,0.0,False,746360
2024-07-29,DET,CLE,BEAU BRIESKE,TANNER BIBEE,12.0,4.0,4.0,3.0,False,746444
2024-07-29,CIN,CHC,CARSON SPIERS,JAMESON TAILLON,8.0,6.0,3.0,0.0,True,746684
2024-07-29,CWS,KC,CHRIS FLEXEN,ALEC MARSH,13.0,4.0,2.0,1.0,False,746765
2024-07-29,BOS,SEA,NICK PIVETTA,LOGAN GILBERT,21.0,13.0,7.0,0.0,True,746928
2024-07-29,BAL,TOR,ZACH EFLIN,YARIEL RODRÍGUEZ,16.0,13.0,5.0,4.0,True,747007
2024-07-29,BAL,TOR,CADE POVICH,BOWDEN FRANCIS,12.0,9.0,6.0,2.0,False,747039
2024-07-29,AZ,WSH,JORDAN MONTGOMERY,MITCHELL PARKER,17.0,8.0,6.0,5.0,True,747172
2024-07-30,TB,MIA,JEFFREY SPRINGS,EDWARD CABRERA,12.0,4.0,2.0,2.0,True,745060
2024-07-30,STL,TEX,LANCE LYNN,MAX SCHERZER,9.0,9.0,4.0,1.0,True,745149
2024-07-30,SF,ATH,ROBBIE RAY,JP SEARS,7.0,4.0,2.0,0.0,False,745309
2024-07-30,SD,LAD,MATT WALDRON,TYLER GLASNOW,11.0,8.0,8.0,5.0,True,745389
2024-07-30,PHI,NYY,AARON NOLA,WILL WARREN,13.0,5.0,5.0,2.0,False,745546
2024-07-30,NYM,MIN,SEAN MANAEA,DAVID FESTA,2.0,2.0,0.0,0.0,True,745787
2024-07-30,MIL,ATL,JOE ROSS,BRYCE ELDER,6.0,5.0,4.0,0.0,False,745958
2024-07-30,LAA,COL,GRIFFIN CANNING,CAL QUANTRILL,17.0,13.0,10.0,4.0,True,746197
2024-07-30,HOU,PIT,HUNTER BROWN,BAILEY FALTER,8.0,4.0,1.0,0.0,False,746365
2024-07-30,DET,CLE,TYLER HOLTON,GAVIN WILLIAMS,5.0,2.0,0.0,0.0,False,746441
2024-07-30,CIN,CHC,TONY SANTILLAN,JUSTIN STEELE,9.0,5.0,5.0,2.0,True,746683
2024-07-30,CWS,KC,JONATHAN CANNON,MICHAEL WACHA,7.0,3.0,2.0,1.0,False,746763
2024-07-30,BOS,SEA,JAMES PAXTON,LUIS CASTILLO,16.0,10.0,4.0,1.0,False,746926
2024-07-30,BAL,TOR,CORBIN BURNES,CHRIS BASSITT,8.0,7.0,4.0,1.0,True,747005
2024-07-30,AZ,WSH,RYNE NELSON,PATRICK CORBIN,17.0,11.0,11.0,2.0,True,747167
2024-07-31,TB,MIA,TAJ BRADLEY,RODDERY MUÑOZ,8.0,6.0,6.0,1.0,False,745061
2024-07-31,STL,TEX,MICHAEL MCGREEVY,ANDREW HEANEY,11.0,8.0,3.0,0.0,True,745148
2024-07-31,SF,ATH,LOGAN WEBB,ROSS STRIPLING,1.0,1.0,0.0,0.0,True,745306
2024-07-31,SD,LAD,DYLAN CEASE,CLAYTON KERSHAW,9.0,8.0,5.0,0.0,True,745386
2024-07-31,PHI,NYY,CRISTOPHER SÁNCHEZ,NÉSTOR CORTÉS,11.0,7.0,4.0,0.0,False,745543
2024-07-31,NYM,MIN,LUIS SEVERINO,PABLO LÓPEZ,11.0,9.0,8.0,0.0,False,745789
2024-07-31,MIL,ATL,FREDDY PERALTA,CHRIS SALE,8.0,4.0,2.0,2.0,False,745960
2024-07-31,LAA,COL,DAVIS DANIEL,KYLE FREELAND,3.0,2.0,1.0,1.0,False,746198
2024-07-31,HOU,PIT,FRAMBER VALDEZ,JAKE WOODFORD,9.0,7.0,7.0,0.0,True,746363
2024-07-31,CIN,CHC,NICK LODOLO,KYLE HENDRICKS,17.0,9.0,6.0,0.0,False,746678
2024-07-31,CWS,KC,DREW THORPE,BRADY SINGER,13.0,9.0,7.0,1.0,False,746764
2024-07-31,BOS,SEA,BRAYAN BELLO,GEORGE KIRBY,5.0,3.0,1.0,1.0,True,746925
2024-07-31,BAL,TOR,GRAYSON RODRIGUEZ,PAOLO ESPINO,14.0,12.0,5.0,2.0,True,747003
2024-07-31,AZ,WSH,ZAC GALLEN,MACKENZIE GORE,9.0,2.0,1.0,0.0,True,747170
2024-08-01,LAA,COL,CARSON FULMER,RYAN FELTNER,9.0,4.0,2.0,0.0,False,746196
2024-08-01,DET,KC,KEIDER MONTERO,SETH LUGO,8.0,4.0,3.0,3.0,False,746442
2024-08-01,CLE,BAL,BEN LIVELY,TREVOR ROGERS,13.0,7.0,6.0,3.0,True,746607
2024-08-01,CHC,STL,SHOTA IMANAGA,SONNY GRAY,9.0,2.0,2.0,1.0,True,746849
2024-08-01,ATL,MIA,CHARLIE MORTON,MAX MEYER,6.0,5.0,4.0,3.0,True,747092
2024-08-02,WSH,MIL,JAKE IRVIN,FRANKIE MONTAS,11.0,6.0,5.0,0.0,False,744825
2024-08-02,TEX,BOS,JOSÉ UREÑA,KUTTER CRAWFORD,17.0,10.0,5.0,1.0,False,744986
2024-08-02,SEA,PHI,BRYAN WOO,TYLER PHILLIPS,12.0,9.0,8.0,1.0,True,745224
2024-08-02,SD,COL,RANDY VÁSQUEZ,AUSTIN GOMBER,7.0,3.0,2.0,0.0,False,745387
2024-08-02,PIT,AZ,LUIS ORTIZ,BRANDON PFAADT,17.0,8.0,5.0,5.0,False,745471
2024-08-02,ATH,LAD,JOEY ESTES,GAVIN STONE,11.0,8.0,2.0,2.0,True,745631
2024-08-02,NYY,TOR,MARCUS STROMAN,KEVIN GAUSMAN,13.0,12.0,9.0,5.0,False,745719
2024-08-02,MIN,CWS,JOE RYAN,DAVIS MARTIN,12.0,6.0,6.0,2.0,True,745875
2024-08-02,LAA,NYM,TYLER ANDERSON,PAUL BLACKBURN,6.0,4.0,4.0,0.0,False,746193
2024-08-02,HOU,TB,YUSEI KIKUCHI,SHANE BAZ,5.0,4.0,2.0,2.0,True,746354
2024-08-02,DET,KC,TARIK SKUBAL,COLE RAGANS,11.0,5.0,3.0,2.0,False,746443
2024-08-02,CLE,BAL,CARLOS CARRASCO,DEAN KREMER,12.0,5.0,3.0,0.0,True,746605
2024-08-02,CIN,SF,ANDREW ABBOTT,BLAKE SNELL,3.0,2.0,2.0,0.0,False,746679
2024-08-02,CHC,STL,JAVIER ASSAD,ERICK FEDDE,9.0,6.0,6.0,0.0,True,746845
2024-08-02,ATL,MIA,SPENCER SCHWELLENBACH,VALENTE BELLOZO,8.0,4.0,3.0,2.0,True,747089
2024-08-03,WSH,MIL,DJ HERZ,AARON CIVALE,10.0,7.0,5.0,4.0,True,744823
2024-08-03,TEX,BOS,CODY BRADFORD,TANNER HOUCK,11.0,7.0,1.0,1.0,True,744987
